53945.88325231 0.0006944444467081 2.0591e-10 2.9173e-11 2.9169e-11 56 50 0.066666 2.5084e+11 -1 -1 none
53945.8846412 0.0006944444394321 2.5804e-10 3.2361e-11 3.2365e-11 69 45 0.066666 2.5084e+11 -1 -1 none
53945.88603009 0.0006944444467081 1.948e-10 2.8265e-11 2.8265e-11 52 37 0.066666 2.4938e+11 -1 -1 none
53945.88741898 0.0006944444394321 1.9742e-10 2.8541e-11 2.8541e-11 53 42 0.066666 2.4938e+11 -1 -1 none
53945.88880787 0.0006944444467081 2.0018e-10 2.8991e-11 2.8991e-11 54 51 0.066666 2.479e+11 -1 -1 none
53945.89019676 0.0006944444394321 1.3767e-10 2.4849e-11 2.4849e-11 39 21 0.2 2.479e+11 -1 -1 none
53945.8931713 0.0006944444467081 1.6501e-10 2.6981e-11 2.6981e-11 45 15 0.25 2.4517e+11 -1 -1 none
53945.89456019 0.0006944444394321 1.9168e-10 2.85e-11 2.85e-11 51 37 0.083334 2.4517e+11 -1 -1 none
53945.89594907 0.0006944444467081 2.0057e-10 2.8933e-11 2.8933e-11 52 26 0.083334 2.4367e+11 -1 -1 none
53945.89733796 0.0006944444394321 2.3411e-10 3.1339e-11 3.1342e-11 61 34 0.083334 2.4367e+11 -1 -1 none
53945.89872685 0.0006944444467081 2.2848e-10 3.1013e-11 3.1008e-11 59 31 0.083334 2.4217e+11 -1 -1 none
53945.90011574 0.0006944444394321 2.5952e-10 3.3044e-11 3.3048e-11 67 35 0.083334 2.4217e+11 -1 -1 none
53945.90150463 0.0006944444467081 1.579e-10 2.6024e-11 2.6024e-11 41 27 0.083334 2.4069e+11 -1 -1 none
53945.90289352 0.0006944444394321 2.6112e-10 3.2978e-11 3.2982e-11 66 23 0.083334 2.4069e+11 -1 -1 none
53945.90428241 0.0006944444467081 2.2168e-10 3.0568e-11 3.0563e-11 56 23 0.083334 2.3927e+11 -1 -1 none
53945.9056713 0.0006944444394321 2.5412e-10 3.267e-11 3.2674e-11 64 24 0.083334 2.3927e+11 -1 -1 none
53945.90706019 0.0006944444467081 2.1337e-10 3.0204e-11 3.0199e-11 54 27 0.083334 2.3786e+11 -1 -1 none
53945.90844907 0.0006944444394321 2.6696e-10 3.3901e-11 3.3901e-11 68 39 0.083334 2.3786e+11 -1 -1 none
53945.90983796 0.0006944444467081 2.0248e-10 2.9829e-11 2.9825e-11 52 38 0.083334 2.3653e+11 -1 -1 none
53945.91122685 0.0006944444394321 1.8554e-10 2.711e-11 2.9802e-11 47 9 0.25 2.3653e+11 -1 -1 none
53945.91422454 0.0006944444467081 1.9686e-10 2.8094e-11 3.0879e-11 48 9 0.2 2.3016e+11 -1 -1 none
53945.91561343 0.0006944444394321 1.9175e-10 2.9112e-11 2.9112e-11 47 30 0.066667 2.3016e+11 -1 -1 none
53945.91700231 0.0006944444467081 1.9649e-10 2.9579e-11 2.9579e-11 48 32 0.066667 2.2894e+11 -1 -1 none
53945.9183912 0.0006944444394321 2.7331e-10 3.4671e-11 3.4671e-11 66 33 0.066667 2.2894e+11 -1 -1 none
53945.91978009 0.0006944444467081 2.0814e-10 3.0658e-11 3.0654e-11 51 40 0.066667 2.2774e+11 -1 -1 none
53945.92116898 0.0006944444394321 1.78e-10 2.8484e-11 2.8484e-11 44 40 0.066667 2.2774e+11 -1 -1 none
53945.92255787 0.0006944444467081 1.1777e-10 2.3673e-11 2.3673e-11 30 42 0.066667 2.2651e+11 -1 -1 none
53945.92394676 0.0006944444394321 9.6119e-11 2.1624e-11 2.1624e-11 25 42 0.066667 2.2651e+11 -1 -1 none
53945.92533565 0.0006944444467081 1.5499e-10 2.7136e-11 2.7136e-11 39 51 0.066667 2.2526e+11 -1 -1 none
53945.92672454 0.0006944444394321 2.2639e-10 3.219e-11 3.2185e-11 55 45 0.066667 2.2526e+11 -1 -1 none
53945.92811343 0.0006944444467081 1.4597e-10 2.6212e-11 2.6212e-11 36 40 0.066667 2.2396e+11 -1 -1 none
53945.92950231 0.0006944444394321 1.413e-10 2.5454e-11 2.5454e-11 34 26 0.066667 2.2396e+11 -1 -1 none
53945.9308912 0.0006944444467081 1.3628e-10 2.5238e-11 2.5238e-11 33 31 0.066667 2.2261e+11 -1 -1 none
53945.93228009 0.0006944444394321 9.7806e-11 2.2166e-11 2.2166e-11 25 14 0.2 2.2261e+11 -1 -1 none
53945.9353125 0.0006944444467081 1.0482e-10 2.1234e-11 2.4065e-11 26 9 0.25 2.2221e+11 -1 -1 none
53945.93670139 0.0006944444394321 7.6133e-11 1.9218e-11 1.9218e-11 19 21 0.083333 2.2221e+11 -1 -1 none
53945.93809028 0.0006944444467081 1.2614e-10 2.4249e-11 2.4249e-11 30 19 0.083333 2.2093e+11 -1 -1 none
53945.93947917 0.0006944444394321 1.0987e-10 2.257e-11 2.257e-11 26 15 0.083333 2.2093e+11 -1 -1 none
53945.94086806 0.0006944444467081 8.4445e-11 1.9912e-11 1.9912e-11 20 13 0.083333 2.197e+11 -1 -1 none
53945.94225694 0.0006944444394321 8.4073e-11 1.9915e-11 1.9915e-11 20 14 0.083333 2.197e+11 -1 -1 none
53945.94364583 0.0006944444467081 1.0659e-10 2.2378e-11 2.2378e-11 25 15 0.083333 2.1852e+11 -1 -1 none
53945.94503472 0.0006944444394321 9.4622e-11 2.1493e-11 2.1493e-11 23 23 0.083333 2.1852e+11 -1 -1 none
53945.94642361 0.0006944444467081 9.2472e-11 2.1115e-11 2.1115e-11 22 18 0.083333 2.1742e+11 -1 -1 none
53945.9478125 0.0006944444394321 9.7735e-11 2.158e-11 2.158e-11 23 16 0.083333 2.1742e+11 -1 -1 none
53945.94920139 0.0006944444467081 6.3845e-11 1.7517e-11 1.7517e-11 15 11 0.083333 2.1633e+11 -1 -1 none
53945.95059028 0.0006944444394321 1.3034e-10 2.4753e-11 2.4753e-11 30 15 0.083333 2.1633e+11 -1 -1 none
53945.95197917 0.0006944444467081 7.4408e-11 1.9308e-11 1.9308e-11 18 20 0.083333 2.1528e+11 -1 -1 none
53945.95336806 0.0006944444394321 8.7696e-11 1.9547e-11 2.2472e-11 21 7 0.25 2.1528e+11 -1 -1 none
53945.95642361 0.0006944444467081 1.592e-10 2.8167e-11 2.8167e-11 37 10 0.25 2.1253e+11 -1 -1 none
53945.9578125 0.0006944444394321 8.4599e-11 2.0608e-11 2.0608e-11 20 20 0.083333 2.1253e+11 -1 -1 none
53945.95920139 0.0006944444467081 1.4212e-10 2.6135e-11 2.6135e-11 32 16 0.083333 2.1162e+11 -1 -1 none
53945.96059028 0.0006944444394321 1.2127e-10 2.4471e-11 2.4471e-11 28 22 0.083333 2.1162e+11 -1 -1 none
53945.96197917 0.0006944444467081 1.0396e-10 2.276e-11 2.276e-11 24 20 0.083333 2.1068e+11 -1 -1 none
53945.96336806 0.0006944444394321 1.54e-10 2.7468e-11 2.7468e-11 35 23 0.083333 2.1068e+11 -1 -1 none
53945.96475694 0.0006944444467081 9.5394e-11 2.1874e-11 2.1874e-11 22 19 0.083333 2.099e+11 -1 -1 none
53945.96614583 0.0006944444394321 6.2298e-11 1.8091e-11 1.8091e-11 15 20 0.083333 2.099e+11 -1 -1 none
53945.96753472 0.0006944444467081 1.2431e-10 2.4757e-11 2.4757e-11 28 18 0.083333 2.0906e+11 -1 -1 none
53945.96892361 0.0006944444394321 6.7629e-11 1.875e-11 1.875e-11 16 19 0.083333 2.0906e+11 -1 -1 none
53945.9703125 0.0006944444467081 8.2781e-11 2.0485e-11 2.0485e-11 19 17 0.083333 2.0832e+11 -1 -1 none
53945.97170139 0.0006944444394321 4.1194e-11 1.4892e-11 1.4892e-11 10 15 0.083333 2.0832e+11 -1 -1 none
53945.97309028 0.0006944444467081 6.5746e-11 1.8263e-11 1.8263e-11 15 13 0.083333 2.0759e+11 -1 -1 none
53945.97447917 0.0006944444394321 4.2519e-11 1.3587e-11 1.6599e-11 10 4 0.25 2.0759e+11 -1 -1 none
53945.97763889 0.0006944444467081 5.464e-11 1.5603e-11 1.8625e-11 13 7 0.2 2.0821e+11 -1 -1 none
53945.97902778 0.0006944444394321 1.5699e-11 9.1449e-12 1.2171e-11 5 25 0.066667 2.0821e+11 -1 -1 none
53945.98041667 0.0006944444467081 2.1109e-11 1.0145e-11 1.3195e-11 6 23 0.066667 2.0752e+11 -1 -1 none
53945.98180556 0.0006944444394321 3.9698e-11 1.4951e-11 1.4951e-11 10 24 0.066667 2.0752e+11 -1 -1 none
53945.98319444 0.0006944444467081 4.1074e-11 1.4981e-11 1.4981e-11 10 20 0.066667 2.0693e+11 -1 -1 none
53945.98458333 0.0006944444394321 3.5703e-11 1.2721e-11 1.5805e-11 9 22 0.066667 2.0693e+11 -1 -1 none
53945.98597222 0.0006944444467081 6.3669e-11 1.8378e-11 1.8378e-11 15 24 0.066667 2.0641e+11 -1 -1 none
53945.98736111 0.0006944444394321 1.8053e-11 9.1788e-12 1.2252e-11 5 18 0.066667 2.0641e+11 -1 -1 none
53945.98875 0.0006944444467081 3.1121e-11 1.1986e-11 1.5078e-11 8 22 0.066667 2.0589e+11 -1 -1 none
53945.99013889 0.0006944444394321 4.5729e-11 1.5788e-11 1.5788e-11 11 21 0.066667 2.0589e+11 -1 -1 none
53945.99152778 0.0006944444467081 4.8063e-11 1.6547e-11 1.6547e-11 12 29 0.066667 2.0541e+11 -1 -1 none
53945.99291667 0.0006944444394321 5.9841e-11 1.784e-11 1.784e-11 14 22 0.066667 2.0541e+11 -1 -1 none
53945.99430556 0.0006944444467081 4.4966e-11 1.5865e-11 1.5865e-11 11 24 0.066667 2.0502e+11 -1 -1 none
53945.99569444 0.0006944444394321 5.3577e-11 1.5911e-11 1.8957e-11 13 9 0.2 2.0502e+11 -1 -1 none
53946.00422454 0.0006944444467081 9.6399e-11 2.0532e-11 2.3671e-11 21 5 0.2 2.0347e+11 -1 -1 none
53946.00561343 0.0006944444394321 6.4266e-11 1.7976e-11 1.7976e-11 14 10 0.066667 2.0347e+11 -1 -1 none
53946.00700231 0.0006944444467081 6.3667e-11 1.7994e-11 1.7994e-11 14 12 0.066667 2.0333e+11 -1 -1 none
53946.0083912 0.0006944444394321 8.0709e-11 2.0412e-11 2.0412e-11 18 19 0.066667 2.0333e+11 -1 -1 none
53946.00978009 0.0006944444467081 5.5977e-11 1.7377e-11 1.7377e-11 13 21 0.066667 2.0323e+11 -1 -1 none
53946.01116898 0.0006944444394321 4.1822e-11 1.5253e-11 1.5253e-11 10 20 0.066667 2.0323e+11 -1 -1 none
53946.01255787 0.0006944444467081 3.3789e-11 1.2109e-11 1.5258e-11 8 15 0.066667 2.0318e+11 -1 -1 none
53946.01394676 0.0006944444394321 6.7578e-11 1.8645e-11 1.8645e-11 15 15 0.066667 2.0318e+11 -1 -1 none
53946.01533565 0.0006944444467081 1.802e-11 9.3323e-12 1.2452e-11 5 19 0.066667 2.0316e+11 -1 -1 none
53946.01672454 0.0006944444394321 5.1492e-11 1.6703e-11 1.6703e-11 12 20 0.066667 2.0316e+11 -1 -1 none
53946.01811343 0.0006944444467081 4.1512e-11 1.5261e-11 1.5261e-11 10 21 0.066667 2.0318e+11 -1 -1 none
53946.01950231 0.0006944444394321 4.3765e-11 1.5237e-11 1.5237e-11 10 14 0.066667 2.0318e+11 -1 -1 none
53946.0208912 0.0006944444467081 1.5118e-11 8.1788e-12 1.1303e-11 4 13 0.066667 2.0323e+11 -1 -1 none
53946.02228009 0.0006944444394321 3.5709e-11 1.217e-11 1.5288e-11 8 3 0.2 2.0323e+11 -1 -1 none
53946.02561343 0.0006944444467081 7.4811e-11 1.8501e-11 2.1593e-11 17 6 0.25 2.032e+11 -1 -1 none
53946.02700231 0.0006944444394321 4.5852e-11 1.602e-11 1.602e-11 11 18 0.083333 2.032e+11 -1 -1 none
53946.0283912 0.0006944444467081 3.5767e-11 1.2979e-11 1.6103e-11 9 19 0.083333 2.0337e+11 -1 -1 none
53946.02978009 0.0006944444394321 3.2954e-11 1.2132e-11 1.5264e-11 8 14 0.083333 2.0337e+11 -1 -1 none
53946.03116898 0.0006944444467081 2.3688e-11 1.0328e-11 1.3443e-11 6 13 0.083333 2.0356e+11 -1 -1 none
53946.03255787 0.0006944444394321 1.1896e-12 1.1896e-12 6.9844e-12 1 8 0.083333 2.0356e+11 -1 -1 none
53946.03394676 0.0006944444467081 4.371e-11 1.5201e-11 1.5201e-11 10 11 0.083333 2.0381e+11 -1 -1 none
53946.03533565 0.0006944444394321 3.8497e-11 1.2902e-11 1.6038e-11 9 12 0.083333 2.0381e+11 -1 -1 none
53946.03672454 0.0006944444467081 2.7634e-11 1.1241e-11 1.4349e-11 7 15 0.083333 2.0407e+11 -1 -1 none
53946.03811343 0.0006944444394321 5.2865e-11 1.6625e-11 1.6625e-11 12 12 0.083333 2.0407e+11 -1 -1 none
53946.03950231 0.0006944444467081 3.359e-11 1.2056e-11 1.5179e-11 8 12 0.083333 2.0438e+11 -1 -1 none
53946.0408912 0.0006944444394321 1.0396e-11 6.9341e-12 9.9851e-12 3 10 0.083333 2.0438e+11 -1 -1 none
53946.04228009 0.0006944444467081 3.4712e-11 1.2006e-11 1.5131e-11 8 9 0.083333 2.0484e+11 -1 -1 none
53946.04366898 0.0006944444394321 3.4712e-11 1.2154e-11 1.521e-11 8 3 0.25 2.0484e+11 -1 -1 none
53946.04672454 0.0006944444467081 6.5577e-11 1.6952e-11 2.0022e-11 15 6 0.2 2.0639e+11 -1 -1 none
53946.04811343 0.0006944444394321 4.8153e-11 1.5725e-11 1.5725e-11 11 13 0.066667 2.0639e+11 -1 -1 none
53946.04950231 0.0006944444467081 5.2753e-11 1.6374e-11 1.6374e-11 12 13 0.066667 2.0698e+11 -1 -1 none
53946.0508912 0.0006944444394321 5.2121e-11 1.638e-11 1.638e-11 12 15 0.066667 2.0698e+11 -1 -1 none
53946.05228009 0.0006944444467081 3.3384e-11 1.1846e-11 1.493e-11 8 14 0.066667 2.076e+11 -1 -1 none
53946.05366898 0.0006944444394321 3.4014e-11 1.1836e-11 1.4924e-11 8 12 0.066667 2.076e+11 -1 -1 none
53946.05505787 0.0006944444467081 1.0984e-11 6.7536e-12 9.7734e-12 3 10 0.066667 2.0831e+11 -1 -1 none
53946.05644676 0.0006944444394321 3.735e-11 1.261e-11 1.5684e-11 9 16 0.066667 2.0831e+11 -1 -1 none
53946.05783565 0.0006944444467081 2.5959e-11 1.0965e-11 1.4003e-11 7 22 0.066667 2.0905e+11 -1 -1 none
53946.05922454 0.0006944444394321 3.1276e-11 1.1795e-11 1.4844e-11 8 20 0.066667 2.0905e+11 -1 -1 none
53946.06061343 0.0006944444467081 4.6427e-11 1.5476e-11 1.5476e-11 11 16 0.066667 2.0983e+11 -1 -1 none
53946.06200231 0.0006944444394321 5.7644e-11 1.6799e-11 1.6799e-11 13 10 0.066667 2.0983e+11 -1 -1 none
53946.0633912 0.0006944444467081 5.1217e-11 1.6095e-11 1.6095e-11 12 15 0.066667 2.1063e+11 -1 -1 none
53946.06478009 0.0006944444394321 3.5386e-11 1.2686e-11 1.5636e-11 9 7 0.2 2.1063e+11 -1 -1 none
53946.06790509 0.0006944444467081 6.0338e-11 1.6751e-11 1.9682e-11 15 8 0.25 2.113e+11 -1 -1 none
53946.06929398 0.0006944444394321 4.0225e-11 1.4687e-11 1.4687e-11 10 16 0.083333 2.113e+11 -1 -1 none
53946.07068287 0.0006944444467081 1.81e-11 8.9441e-12 1.1926e-11 5 13 0.083333 2.122e+11 -1 -1 none
53946.07207176 0.0006944444394321 3.5434e-11 1.2419e-11 1.5421e-11 9 16 0.083333 2.122e+11 -1 -1 none
53946.07346065 0.0006944444467081 2.9533e-11 1.1617e-11 1.459e-11 8 19 0.083333 2.1309e+11 -1 -1 none
53946.07484954 0.0006944444394321 6.2517e-11 1.7808e-11 1.7808e-11 15 17 0.083333 2.1309e+11 -1 -1 none
53946.07623843 0.0006944444467081 4.5052e-11 1.5188e-11 1.5188e-11 11 14 0.083333 2.1406e+11 -1 -1 none
53946.07762731 0.0006944444394321 4.9634e-11 1.5858e-11 1.5858e-11 12 14 0.083333 2.1406e+11 -1 -1 none
53946.0790162 0.0006944444467081 1.7874e-12 1.7874e-12 8.2453e-12 2 19 0.083333 2.1505e+11 -1 -1 none
53946.08040509 0.0006944444394321 3.3443e-11 1.2281e-11 1.5233e-11 9 20 0.083333 2.1505e+11 -1 -1 none
53946.08179398 0.0006944444467081 2.0425e-11 9.7725e-12 1.2689e-11 6 18 0.083333 2.1607e+11 -1 -1 none
53946.08318287 0.0006944444394321 6.5814e-11 1.8138e-11 1.8138e-11 16 18 0.083333 2.1607e+11 -1 -1 none
53946.08457176 0.0006944444467081 3.3874e-11 1.2149e-11 1.5078e-11 9 18 0.083333 2.1714e+11 -1 -1 none
53946.08596065 0.0006944444394321 3.952e-11 1.3047e-11 1.5904e-11 10 5 0.25 2.1714e+11 -1 -1 none
53946.08908565 0.0006944444467081 6.0459e-11 1.5887e-11 1.8749e-11 15 7 0.2 2.2061e+11 -1 -1 none
53946.09047454 0.0006944444394321 4.3862e-11 1.4723e-11 1.4723e-11 11 17 0.066667 2.2061e+11 -1 -1 none
53946.09186343 0.0006944444467081 2.1803e-11 9.4494e-12 1.2318e-11 6 16 0.066667 2.2191e+11 -1 -1 none
53946.09325231 0.0006944444394321 9.7216e-12 7.6002e-12 1.04e-11 4 27 0.066667 2.2191e+11 -1 -1 none
53946.0946412 0.0006944444467081 2.374e-11 1.0285e-11 1.3128e-11 7 24 0.066667 2.2308e+11 -1 -1 none
53946.09603009 0.0006944444394321 2.374e-11 1.0285e-11 1.3128e-11 7 24 0.066667 2.2308e+11 -1 -1 none
53946.09741898 0.0006944444467081 4.3414e-11 1.4472e-11 1.4472e-11 11 16 0.066667 2.244e+11 -1 -1 none
53946.09880787 0.0006944444394321 3.0593e-11 1.0966e-11 1.3815e-11 8 15 0.066667 2.244e+11 -1 -1 none
53946.10019676 0.0006944444467081 1.2744e-11 7.3854e-12 1.0187e-11 4 16 0.066667 2.2571e+11 -1 -1 none
53946.10158565 0.0006944444394321 1.6219e-11 8.3999e-12 1.1208e-11 5 19 0.066667 2.2571e+11 -1 -1 none
53946.10297454 0.0006944444467081 1.5548e-11 8.3624e-12 1.1148e-11 5 21 0.066667 2.2705e+11 -1 -1 none
53946.10436343 0.0006944444394321 3.7436e-11 1.3654e-11 1.3654e-11 10 20 0.066667 2.2705e+11 -1 -1 none
53946.10575231 0.0006944444467081 2.8469e-12 2.8469e-12 7.6293e-12 2 20 0.066667 2.2845e+11 -1 -1 none
53946.1071412 0.0006944444394321 3.2627e-11 1.1696e-11 1.4416e-11 9 7 0.2 2.2845e+11 -1 -1 none
53946.11041667 0.0006944444467081 2.8838e-11 1.0817e-11 1.3504e-11 8 6 0.2 2.3126e+11 -1 -1 none
53946.11180556 0.0006944444394321 3.7037e-11 1.3402e-11 1.3402e-11 10 19 0.066667 2.3126e+11 -1 -1 none
53946.11319444 0.0006944444467081 1.9677e-11 9.0344e-12 1.1768e-11 6 20 0.066667 2.3257e+11 -1 -1 none
53946.11458333 0.0006944444394321 8.9951e-12 7.7008e-12 9.9249e-12 4 28 0.066667 2.3257e+11 -1 -1 none
53946.11597222 0.0006944444467081 1.7337e-11 9.0279e-12 1.1729e-11 6 28 0.066667 2.3379e+11 -1 -1 none
53946.11736111 0.0006944444394321 6.1517e-12 2.999e-12 1.4053e-11 3 23 0.066667 2.3379e+11 -1 -1 none
53946.11875 0.0006944444467081 2.0567e-11 8.9139e-12 1.162e-11 6 16 0.066667 2.3524e+11 -1 -1 none
53946.12013889 0.0006944444394321 1.723e-11 8.025e-12 1.0735e-11 5 13 0.066667 2.3524e+11 -1 -1 none
53946.12152778 0.0006944444467081 1.687e-11 7.992e-12 1.0687e-11 5 14 0.066667 2.3638e+11 -1 -1 none
53946.12291667 0.0006944444394321 -4.127e-12 0 5.6695e-12 0 15 0.066667 2.3638e+11 -1 -1 none
53946.12430556 0.0006944444467081 -3.8263e-12 0 9.0712e-14 0 14 0.066667 2.3796e+11 -1 -1 none
53946.12569444 0.0006944444394321 1.1538e-11 7.0184e-12 9.6696e-12 4 18 0.066667 2.3796e+11 -1 -1 none
53946.12708333 0.0006944444467081 4.3707e-12 4.3707e-12 7.2438e-12 2 14 0.066667 2.3931e+11 -1 -1 none
53946.12847222 0.0006944444394321 -1.2143e-12 0 2.3134e-12 0 2 0.2 2.3931e+11 -1 -1 none
53946.13137731 0.0006944444467081 1.4072e-11 8.1557e-12 1.0556e-11 5 6 0.25 2.439e+11 -1 -1 none
53946.1327662 0.0006944444394321 8.0411e-12 7.2497e-12 9.4938e-12 4 24 0.083333 2.439e+11 -1 -1 none
53946.13415509 0.0006944444467081 1.5653e-11 8.6566e-12 1.1206e-11 6 25 0.083333 2.4536e+11 -1 -1 none
53946.13554398 0.0006944444394321 1.5653e-11 8.6566e-12 1.1206e-11 6 25 0.083333 2.4536e+11 -1 -1 none
53946.13693287 0.0006944444467081 2.6338e-12 2.6338e-12 8.374e-12 3 28 0.083333 2.4693e+11 -1 -1 none
53946.13832176 0.0006944444394321 9.9278e-12 7.8404e-12 1.0325e-11 5 30 0.083333 2.4693e+11 -1 -1 none
53946.13971065 0.0006944444467081 1.0529e-11 7.7821e-12 1.0257e-11 5 28 0.083333 2.4837e+11 -1 -1 none
53946.14109954 0.0006944444394321 -9.7503e-13 0 5.7814e-12 2 28 0.083333 2.4837e+11 -1 -1 none
53946.14248843 0.0006944444467081 2.1921e-11 9.9716e-12 1.2484e-11 8 29 0.083333 2.4979e+11 -1 -1 none
53946.14387731 0.0006944444394321 1.1123e-11 7.7247e-12 1.0189e-11 5 26 0.083333 2.4979e+11 -1 -1 none
53946.1452662 0.0006944444467081 5.853e-12 5.853e-12 9.243e-12 4 30 0.083333 2.5131e+11 -1 -1 none
53946.14665509 0.0006944444394321 2.374e-11 1.0596e-11 1.3089e-11 9 35 0.083333 2.5131e+11 -1 -1 none
53946.14804398 0.0006944444467081 -2.394e-13 0 7.8882e-12 3 37 0.083333 2.5289e+11 -1 -1 none
53946.14943287 0.0006944444394321 6.7859e-12 6.7859e-12 9.4143e-12 4 9 0.25 2.5289e+11 -1 -1 none
53946.1525 0.0006944444467081 3.4103e-11 1.3711e-11 1.3711e-11 12 16 0.2 2.5307e+11 -1 -1 none
53946.15388889 0.0006944444394321 2.506e-11 1.234e-11 1.2338e-11 10 53 0.066666 2.5307e+11 -1 -1 none
53946.15527778 0.0006944444467081 1.3097e-11 9.1562e-12 1.1581e-11 7 54 0.066666 2.5457e+11 -1 -1 none
53946.15666667 0.0006944444394321 2.5684e-11 1.2883e-11 1.2881e-11 11 65 0.066666 2.5457e+11 -1 -1 none
53946.15805556 0.0006944444467081 2.1479e-11 1.206e-11 1.2246e-11 10 66 0.066666 2.5569e+11 -1 -1 none
53946.15944444 0.0006944444394321 3.7077e-11 1.4428e-11 1.4428e-11 14 65 0.066666 2.5569e+11 -1 -1 none
53946.16083333 0.0006944444467081 1.6557e-11 9.7382e-12 1.2175e-11 8 55 0.066666 2.5665e+11 -1 -1 none
53946.16222222 0.0006944444394321 1.1972e-11 9.0929e-12 1.1497e-11 7 58 0.066666 2.5665e+11 -1 -1 none
53946.16361111 0.0006944444467081 4.7213e-11 1.5763e-11 1.5763e-11 17 69 0.066666 2.5758e+11 -1 -1 none
53946.165 0.0006944444394321 3.0206e-11 1.384e-11 1.3838e-11 13 76 0.066666 2.5758e+11 -1 -1 none
53946.16638889 0.0006944444467081 1.1126e-11 1.0605e-11 1.2805e-11 9 91 0.066666 2.5854e+11 -1 -1 none
53946.16777778 0.0006944444394321 -1.124e-12 0 9.263e-12 6 96 0.066666 2.5854e+11 -1 -1 none
53946.16916667 0.0006944444467081 1.2338e-11 9.3324e-12 1.2152e-11 10 101 0.066666 2.5964e+11 -1 -1 none
53946.17055556 0.0006944444394321 3.0974e-11 1.4638e-11 1.4636e-11 14 29 0.2 2.5964e+11 -1 -1 none
